Date,AGUAS-A.SN,ANDINA-B.SN,BCI.SN,BSANTANDER.SN,CAP.SN,CENCOMALLS.SN,CMPC.SN,ENELCHILE.SN,ENTEL.SN,FALABELLA.SN,ITAUCL.SN,MALLPLAZA.SN,PARAUCO.SN,RIPLEY.SN,SQM-B.SN
2020-01-17,-0.020427099591157405,0.021317245356558878,0.00035728790181477343,-0.005247708927078154,0.01027065657624604,0.003219978680925939,0.009281214461333676,-0.013940567409068794,-0.006381011181006868,-0.007633541251216069,-0.0017421422151716603,-0.0030722216869167873,-0.010133454625120164,-0.012649254566415524,-0.024087034343983516
2020-01-20,-0.01929657284439057,-0.019413756930867665,-0.011043269606894945,-0.01674305073716631,-0.007393599591936306,-0.002080519331633446,-0.025036055073540897,0.005188159067180509,0.00014656220205377934,-0.013323134874015707,0.004986269640975927,-0.02609887647338971,-0.011260719830936905,-0.006828280542635734,-0.011899244508232654
2020-01-21,-0.04712781123526899,-0.02432302690186705,-0.030277818972557657,-0.020294018726698893,-0.01675977303908871,-0.01125677717284479,-0.027160491934215436,-0.006451676006790197,-0.028032485649969963,-0.03265047195091275,-0.03745963457131607,-0.028154500270158866,-0.030025644092886994,-0.03196133753059094,-0.0214467189085934
2020-01-22,-0.004096682935942009,0.0012231701728282474,-0.016041208901218074,0.002380966614160318,-1.895872593404846e-05,-0.01572174732475573,0.0,0.0,-0.0031143560508752888,0.01869774930520851,0.0007730222258990338,-0.0028572652094058792,-0.02578644105290706,-0.014251799660727094,-0.025265576208082674
2020-01-23,-6.700321481123428e-05,-0.0035236566038296946,-0.004541522678606524,0.011876493266555821,-0.021572326470073677,-0.014687993782495079,-0.012690240989870483,0.0009090041101738056,0.0052826317346372775,0.0,0.012104110787866995,-0.025787880161572407,0.009572563935177358,-0.04265062696439015,0.03502146859666544
2020-01-24,0.026756071957618976,0.0018386162263019923,-0.008598130394014247,-0.02394360810142704,0.006581487948278841,0.012173886536641199,-0.007712171518343358,-0.006098357470700089,0.013297195795280548,0.009525321926886932,0.0050891609016030515,-0.006976574417751458,0.028160213638665166,-0.018122370977729396,-0.027930916706167763
2020-01-27,-0.013029274534168356,-0.016470615821435053,-0.02802332884741021,-0.023328459688013337,-0.04807679184932401,-0.003620484593505058,-0.031088177370940717,-0.015268676060206321,-0.02516731809695172,-0.02633158218514131,-0.012658361354259462,-0.0006888427489245563,-0.002777759145727976,-0.037451933296762885,-0.019288815887828603
2020-01-28,0.004950322629908577,0.019138788572650833,0.012139508895326001,-0.011327222345265175,0.0,-0.003695028686848456,0.01336914118980892,0.002800070235783325,-0.015177466082983426,0.01896283044806024,-0.005128065686825112,0.020126801402213568,0.005570993168680927,0.006578091966994215,0.009178451333107462
2020-01-29,0.0013136029120834891,-0.004694927072606214,-0.01349331454523972,-0.027397353967794413,0.0030099283341413763,-0.026395675199220925,-0.013192765248517535,0.0,0.002904067566512847,-0.007899016026312045,0.0,-0.020270316794474885,0.0027700645735246887,0.004841848184536923,0.005824329469127143
2020-01-30,0.013447132012204488,-0.009433894952844746,-0.0075986684418967165,-0.001024507955558418,-0.01877167974033811,0.008888825816877333,-0.005240562214432587,0.012633085835589197,-0.005791316757861931,-0.004777058434204395,-0.005154620307051716,0.010344899307614286,0.0,-0.020116395390511133,0.006681494110031938
2020-01-31,-0.029126357299152916,-0.004809537045197265,0.023368982252212955,0.014868220373158048,-0.022928358262967796,0.031466443204094086,-0.013546882821842132,-0.0032830073089853418,0.019417319631022334,0.004799988258599175,0.007771992129032013,-0.01699671870286723,0.011049801651762392,0.003385697187483494,-0.013274296088930826
2020-02-03,0.01500007622934696,-0.025599278063182074,0.023074907381805065,0.03233140065521867,-0.027311021137898295,-0.012629775495675233,0.0,0.013833925566882455,-0.003809588209750414,0.0,-0.033419083673760674,-0.027150933070373306,-0.013661259951471827,-0.006454113409647966,0.004618712976860895
2020-02-04,0.006338236630236249,0.02484784363848025,0.02387078944543508,0.012478497100076202,0.0775377232207144,0.0010506141414450276,0.017983620720165572,0.01364529360358957,-0.0038238722634214017,0.007961907259353751,0.005319129848979642,0.06352606741285882,0.02493080919436741,-0.001644074927742989,0.08909538362706249
2020-02-05,0.031687730951859505,-0.012937353535472429,0.02857141643148564,-0.010391441314835603,0.002204930266300753,0.019135678306991588,0.03212001192872305,0.0,-0.01687134970131443,0.010426377232421347,0.008201116597767788,-0.020134092343342402,0.002702758624832491,-0.014552265299157874,-0.038853986185920175
2020-02-06,0.0027201747280354294,-0.009223265074537301,0.01666674240080246,0.002686180149512607,-0.011699990198961063,0.013325369565710732,0.018620425230502446,0.0,-0.018566895156337138,-0.004064867808909467,0.00551043170224319,0.0,0.018867796141325277,-0.024410852764526925,0.027632144198001418
2020-02-07,-0.0018928476765073254,0.009799134654486119,-0.0011477614639012756,-0.013395110668042776,-0.0468481711927905,0.0035862568624498437,-0.03253739366208219,0.0012820829274848844,0.010543276195646323,-0.0031711922885060417,0.011221141724114592,0.0,0.0,-0.026089067496806728,-0.03319634939397054
2020-02-10,-0.023071816687407543,-0.005822529668704557,-0.01799873305223465,-0.009627219700088618,0.013800396005433146,-0.006730183691053271,-0.031526475084176275,-0.0006400884663725348,0.012795246386769765,-0.004346654144468554,-0.01935477013579956,0.011917811048869353,0.010634932364931293,0.011649357940222815,-0.003605485686836829
2020-02-11,-0.016499617912018927,0.0004880959308257715,0.00278559724642391,-0.007975975789612066,0.06554992783920466,0.006955891120679514,0.03798708863497002,-0.0007689287956195168,0.014577263689608433,-0.0019297158401676562,0.004999957018820389,0.010491308245715425,0.003036550369600821,0.03180942286349908,0.02519917380296066
2020-02-12,-0.006578963302107943,-0.008780485687623463,-0.002777859249348036,0.005276307628172328,0.014484870984207365,0.013636707580036544,0.02094251831090288,-0.012693944548062719,-0.014367820186110603,-0.0015845541797383511,-0.006284320406748423,0.0014065425444527158,-0.008299077585071646,-0.02419888732397668,0.02945394473045737
2020-02-13,0.00662253270171953,0.0027559418180913564,0.0,-0.00024989977535172514,-0.012921975716625456,0.009399372183177768,0.008717943784670945,0.003766353741225803,0.0009718818253376948,0.00412680758206152,0.0036890886369895792,0.029431517918868,0.0,-0.03266902681752182,0.0015916819973820218
2020-02-14,0.006578889910580532,-0.0012758873963215622,0.008106069346023537,-0.011499963058156926,0.009656485524875302,-0.0017460127671163894,-0.004067128201552972,-0.0011645009722317523,0.0020193781355117846,-0.0011697578446021595,-0.006563440710533941,-0.02027269593801595,0.010526390280141573,0.007550589826987197,-0.011002289894167738
2020-02-17,-0.0032353174494385017,-0.0023094827571883414,-0.005277690772213184,-0.010875007755436927,0.005015539051369311,0.0,-0.014293014456923991,-0.008937870507120027,-0.023874223229497504,-0.0029435324096847015,-0.008985206003474078,-0.0019896856013618125,-0.009583323269644617,0.0036887273465600057,0.01153672851534493
2020-02-18,0.0003606952882633241,-0.009998640553013582,-0.025000113601203577,-0.031449885726326454,-0.026112175625226053,-0.022504746413060328,-0.03158996306462447,-0.015814817845705487,-0.011355443065934168,-0.010793867661401224,-0.034399977225539224,-0.003190118293089461,-0.011358940901920245,-0.015945625150638687,-0.03503056661342341
2020-02-19,0.002884083139864435,0.014925308384896141,-0.031338894938205186,-0.0063358762129401835,-0.018867966519097945,0.02010032348947477,-0.02139021080965753,-0.004116734117008969,-0.016265144748706994,-0.011874105270959445,-0.014084547553782634,-0.0021998064324576516,0.0014894919299970333,-0.0001174429470832683,0.02406076379644717
2020-02-20,-0.008169991349738281,-0.009803850584944929,0.0,0.006907614426515218,0.03238860213242356,-0.011869136530216151,-0.015956387142930906,0.002800070235783325,-0.015105014601301536,-0.009743486167950843,-0.019607772932226708,-0.0025389292828973398,-0.00308057913284554,-0.0035295657269337477,0.07131093380345521
2020-02-21,-0.02471157576203553,-0.002475427643141681,-0.002970568127988793,0.012928878025096013,-0.01207852841469026,-0.02005935391442959,0.007885393185940393,0.010638492837510505,0.044041445719049666,-0.009511250438889562,0.008571329637172775,-0.006899511814985049,0.012253528559818871,0.008736795650663431,-0.020738897690938618
2020-02-24,-0.020236551125711766,-0.021984848456748196,-0.033422878943649925,-0.029955619412189716,-0.04533171603266417,-0.013948463839230318,-0.030302885585529737,-0.01513174722039945,-0.03910673690445521,-0.0066556730406649445,-0.025495660097026085,-0.02536046214503085,-0.02105256392925925,-0.019048530387598794,-0.04125578624058701
2020-02-25,-0.010447893011704568,-0.03587575914507091,-0.01422194586719372,-0.012621036371572303,-0.006237159446007889,-0.020208084561771256,-0.026704589015333458,0.005210301577537768,-0.008594191735022516,-0.028300991693959388,-0.008720898427729495,0.0,-0.03612894317109816,-0.00196862709721346,-0.013155139714161823
2020-02-26,-0.00982632027694963,0.043157892567858624,-0.012043440226524593,0.01441388166432822,-0.015690373708217575,-0.01218749565311883,-0.007005365307166556,-0.016480278198637732,-0.019983803673578104,-0.03259000287933689,-0.03225808466910762,-0.029135110928385055,-0.02666232293017623,0.0,-0.03438527959622817
2020-02-27,-0.020974213402221942,0.017911527333637878,0.0027262657883120323,-0.012868442960401683,0.013602463279208,-0.006643585214350489,0.011169787338773052,-0.003513641631850861,-0.01658510203134944,-0.015921913044310232,-0.015151603183391815,-0.0023524554471540116,-0.01432655181837883,-0.008697325565416136,-0.027997791794230897
2020-02-28,0.006506286062939903,-0.02106592465602386,-0.046815519633898295,-0.008962586268595363,-0.029146485173818126,-0.0129298604760264,-0.04069762850205172,-0.010035254708531838,-0.06927558465073724,-0.019855090794531294,-0.0766154462210813,-0.00693035297817246,-0.023255895575766572,-0.03521455027043696,-0.05066148950860416
2020-03-02,-0.03217755750858542,0.012658428585935244,0.04098384035980085,0.020005325311679423,0.051619882206372925,0.007679050441490531,0.02121221387452743,-0.024520544952223,0.04307020593190214,0.07169098921551376,0.07364212957036287,0.00733857745321731,0.023809609364855433,0.021687511478183152,0.07196146188525532
2020-03-03,-0.0036900457104299678,0.006999956578932487,0.017322873370949177,0.005642189773369388,0.005956144451653822,0.005699060886174001,0.00302666631144044,0.006881037352804764,-0.02004454859459681,-0.015780265593145715,0.05462458828645245,0.010642187216451049,0.0029068772670344245,-0.0006117165317268691,0.008695501741566414
2020-03-04,0.007777788152862897,0.03028790483372812,0.027956559773475442,0.023243371658753453,-0.010494113742612776,0.0054123483299450825,0.029524841660069745,0.01743367829749376,0.012045465225021035,0.003834091023645403,-0.0026486489988362116,0.024734958603294332,0.0,3.0572093442593484e-05,0.036853691992245086
2020-03-05,-0.011392889252949678,0.02173489269557738,-0.006113755490762651,-0.004177461252674375,-0.030248132578236553,-0.0031666806311748674,-0.022988478399582957,-0.007676298768632184,-0.005165177336196369,-0.013889008588790608,-0.0023605838032394466,-0.007586297481671722,-0.01739134722811786,-0.021117076633911602,-0.014757906769347517
2020-03-06,-0.007435210942852266,-0.028064733363880823,-0.026969672764365238,-0.032249672138173424,0.00627664524517102,-0.010673429435993254,-0.011176358048921364,-0.005387645358185478,-0.010135408892683273,-0.04151404905353406,-0.03283043337507874,-0.003543946050713731,0.007610654754769186,-0.0185398718707509,-0.0505485369223172
2020-03-09,-0.029999728423792615,-0.06677690920803014,-0.02366900490650592,-0.06258471018982448,-0.04894814342131082,-0.04315426128013944,-0.0630577583207419,-0.027777604526797228,-0.008004492004270891,-0.04485518723276882,-0.036697329391675804,-0.030615893434874364,-0.024532941611304926,-0.02465597259995589,-0.07825964601531854
2020-03-10,-0.003822654799040981,0.027145443780477008,0.008038401029188513,0.02023133468288507,0.02845716038576196,0.013422878340902278,0.01587311887433618,-0.0001429048936962829,0.012643835900610911,-0.011538226068043889,0.009523775171635718,-0.012949650836563631,0.0048019046536698085,0.035665231928151186,0.013451391945899838
2020-03-11,-0.014728649926075255,0.007492822599230786,-0.03800398491492296,-0.00849855922278564,-0.027237381104523006,-0.020529919540926422,-0.017499927430983275,-0.00042870220639668055,-0.030647001253335193,-0.01361878079526202,-0.009433928557072924,-0.023323757087081343,-0.014336951638933226,-0.0023968563239901153,-0.04842997674114202
2020-03-12,-0.08339891183283055,-0.058391849900935267,-0.062201755651814516,-0.04857148749690077,-0.07777765419496596,-0.08052727262204173,-0.04580167434964355,-0.04302465832986324,-0.06206077367697094,-0.04497042704802834,-0.04761910129431901,-0.038805710923670245,-0.10303035745660483,-0.106910168129419,-0.060094122048845455
2020-03-13,0.00858361660196949,0.027270890030557604,0.017186842879116204,0.015315358405681545,0.03614456746943917,-0.018383697741095717,0.02800010177182144,0.02315171605384858,-0.030961493953085673,-0.01280475709697626,0.010000043396459324,-0.046583954862231214,0.0,0.03355521813125062,-0.005318945338709469
2020-03-16,-0.1702127275772275,-0.16619095463635714,-0.10344824270638009,-0.12747715802478987,-0.18604660253208538,-0.16922619390296245,-0.14072639353568117,-0.12408755933958482,-0.14967767626686912,-0.19665267880969484,-0.1749025669453831,-0.19381115089821532,-0.23648648398101457,-0.17410960583583646,-0.159893142787489
2020-03-17,0.18456413350323286,0.11214986740944433,0.02307695772559759,0.05254241901252654,-0.014199874392170742,-0.1064022991364516,0.03479248800950918,-0.025000098932271286,0.007848045504555978,-0.020833235263968408,0.0800000643833978,-0.060606069036526766,-0.06194685322904214,-0.04893016894466895,0.032463339080724074
2020-03-18,-0.03632179764723431,-0.10364133315095825,-0.11274431286582809,-0.14653777966154236,-0.2751064804550556,-0.16749726663093834,-0.10655690217759495,-0.07692303619972984,-0.1160553519168962,-0.10696819116798995,-0.18518510401109245,-0.096774059801365,-0.12735847469210326,-0.07058780450457047,-0.13686798785504295
2020-03-19,0.033692751954444544,0.018750029195778062,0.002076162123852754,0.10566020306379054,0.09955610074738863,0.08285944493293251,0.0612245738520254,0.022222292319165726,0.030612339546133516,-0.005301053493588337,0.031818024830856384,0.07179744190781778,-0.03783787912801251,-0.013463418827296514,0.06150010718333965
2020-03-20,-0.035202061650949745,-0.024540023983559145,0.04651173392779229,0.054607567329023166,0.01814457173831574,0.14174415874977853,0.030692264999891083,-0.005434635738955307,0.042904273687350614,0.03592813548982643,-0.09603516144337099,0.007430810330019355,0.02244940666936701,-0.048977643206192245,-0.05793697689445221
2020-03-23,-0.08963975639178112,0.006918317761130499,-0.050505174168088196,-0.04368932531878933,-0.0717855643555454,-0.005980353185383147,-0.044704480180530415,-0.03460866075859248,0.0,-0.11560685889199052,0.03801169860474052,-0.006835630425623185,-0.05492418459969506,-0.09999995758332703,-0.007071530442033791
2020-03-24,0.01979211998010233,-0.013116778532441864,-0.006425565444617365,-0.09475468398008935,0.07733726345863712,0.12269445039599836,0.037890316101666155,0.007169774422704611,0.012658205007549439,0.0,-0.15258217005901142,-0.0008881392477593231,0.03488364394558374,-0.00016660325767103856,0.1330120155778185
2020-03-25,0.0674429518104569,0.056962002505339226,0.0835581725158292,0.06953287076964387,0.1428930651155822,-0.035491464008999274,0.07640199748366916,0.019108482887294276,0.05593741775897221,0.03267971378293155,0.19113576967174506,0.048533412940871434,0.0617977237963141,-0.04172922695109427,0.14984121545012474
2020-03-26,0.04777277638925437,0.053891982030145114,0.07035560942449037,0.013631457203305164,0.023405598094104807,0.04472169368199319,0.07692297253554226,-0.016360354588684456,0.021012209849170738,0.0006329040974841771,0.11627906720709968,0.011995482868896401,0.13121686791942766,0.06691404395521561,0.02153525651476218
2020-03-27,-0.002169253875198951,0.0,0.037740242389803,0.009655247920028698,-0.022900870444298338,0.04272021178880392,0.07142848142094338,0.0035508642420225556,-0.008695870246679172,0.005692619372823726,-0.04625001762948999,0.015706844031594613,0.0261928765273729,-0.010869502574622825,-0.05378381566201973
2020-03-30,0.03039027762540658,-0.01704528334623845,-0.010746489338810283,0.05532781888332172,0.09374998176195293,0.04598668696979047,0.05454546880120925,-0.013035605137191708,0.030117153150251097,0.0415093792160488,-0.025775465548192766,0.04845370396792714,0.01185044590191775,-0.0039011682296354877,0.0796914001551221
2020-03-31,0.06329109991647952,0.09710986297858382,0.043165257881873975,0.06796114450504431,0.04885717685464974,0.10311731473968067,0.051149639538267566,0.0943397163566766,0.027533422026202903,0.1388890042895654,-0.004932670548960294,0.0717794517573569,0.08108109110296824,0.07314249535625295,0.033862503184481474
2020-04-01,-0.009920525831871418,-0.051633456483102136,-0.01758617305564525,0.004545560816639593,-0.013892608326529832,-0.0013042648509513644,-0.04866066410938008,-0.0172413593632903,0.09116003843553844,-0.03499486448829414,0.0365029219404962,-0.016513462422241054,-0.016666782905245703,0.02801331693788911,-0.05962143395153907
2020-04-02,0.052985769055981846,0.00555576317002382,0.028431041828836268,0.06787330495236343,0.03314926533073437,0.03533615602993412,0.02005763105093683,0.04385964276801002,0.04050632514165353,0.06159342250048816,0.013043399508809062,0.049440148235274206,0.02805093362618094,0.0750001007395984,0.028571517425542314
2020-04-03,-0.029004163275399897,0.016629767995549827,0.038869314445431735,-0.0028248752444042236,-0.011711397434989612,-0.042119298775118774,-0.015155841012144622,0.0384875103732496,0.06545007288596771,-0.0021218585361082454,0.0,0.10124450943618646,0.04698705928390634,0.04651155449792266,-0.015185175853371091
2020-04-06,-0.00039199531914557717,0.046138769879734864,0.016326568999660118,0.028328555439046,0.0686650737213026,0.03160639313395408,-0.016018463633993285,0.019582318824623135,0.01621380785803206,0.0363069121206121,0.047210289965024854,-0.021874354598217405,0.006219947408065307,0.06666656612344424,0.0073605755285084395
2020-04-07,0.007921375604935,-0.02805212415229752,-0.009370828263754905,-0.008815464668758821,-0.034177020681868564,-0.05241122898386841,-0.06046513831901512,-0.007936539798754971,-0.06764032479808202,-0.01151151441759779,-0.02459001762472146,0.0049513923731283604,-0.007511734165921213,-0.02083321550923345,0.005866587923247346
2020-04-08,-0.020309527959705087,0.015499894520366375,-0.02027034773248859,-0.02584757063394516,0.017457304722563016,0.05441216250847103,0.027351795971070514,0.008000032374083199,0.04820430026251854,0.012708899344115565,0.004201588738795392,0.0018067162984989338,0.037527736848401716,0.08399998953120469,0.018186702780321973
2020-04-09,-0.011120069190754034,-0.020526106876921135,0.007068883193970699,0.00713263451338797,0.02535036052932993,0.03634291869858819,-0.02355132516773728,0.039682698993774856,0.022970808370433193,0.049947487379705224,0.0,0.0008193841987418349,0.033434589297199,0.02838173838584712,0.004999123792183369
2020-04-13,0.026104438362026583,0.02418010558356687,0.013525244306983542,0.005099046626533488,-0.014070260646027344,-0.00684924769281936,0.030102863901151133,0.00717552772694674,-0.010991397924959068,-0.00047618500079560366,0.02845177792167064,0.015560967527678438,0.03676476003229445,0.011451790395197836,-0.005233399001683181
2020-04-14,0.0140900895645788,0.023085449532218583,0.0015201562799025403,-0.01747442807973909,0.01174811752743632,0.015172342227830704,0.023114938723689082,0.0012126865525665664,0.0036363796172977914,0.05526435427716048,0.021155414350829016,0.020967935391012382,0.0328367355596908,0.0690267841191925,0.020939546085489313
2020-04-15,0.01119262542717947,-0.043589807237100375,-0.021757429319576582,-0.036431559383368284,-0.02496147574860863,0.0020381074334545612,-0.019607673876382514,0.026495104450043216,-0.03283530274190227,-0.002257188695018786,-0.039840527741669685,-0.03080574803641245,-0.05239315541187728,0.00614267520310996,-0.030612046562886963
2020-04-16,-0.01526729713190944,0.008579063402150533,-0.023103361938904943,-0.047037867006680556,0.007491434287532073,-0.030576362528207723,-0.01194028329074004,-0.039085666431929345,-0.021306393729116913,-0.024434594077246352,-0.016597541346527467,0.0026081039326835143,-0.01811592257723793,-0.02473665943549208,-0.031421338880673666
2020-04-17,0.007752043901873229,0.004784545048166722,0.00600064328143235,0.024679819574221273,0.012820478440415117,0.028673391923744962,-0.011903300874641531,0.005372350328993081,0.031100409228396853,0.02040818114187859,0.01687766915821398,-0.10583663628958129,0.01845016432569957,-0.021011166288129046,0.03053869854817548
2020-04-20,-7.680140923294054e-05,-0.024126870601492434,-0.0070526617391021285,-0.02621953932492349,-0.021265781608961754,-0.0036713109458179627,-0.027701270411249035,-0.01755736698677246,-0.011600894176395538,-0.022863565687844534,-0.012863025791464255,0.13000013082608786,-0.04724609463157614,-0.037227485617675415,-0.0166094596906482
2020-04-21,-0.034156596112932314,-0.037627340884498484,-0.04819960500489562,-0.02629927060015369,-0.04293840332395682,-0.01194137875690271,-0.013207471945218319,-0.023310116050053287,-0.049061034475815446,-0.039400764650450726,-0.0374108145201707,-0.010458441325639223,-0.0264681105323038,-0.05145437540694575,-0.03538849265720556
2020-04-22,-0.00836330201733948,-0.012394705657070793,0.002450351044333887,0.006430821928521624,0.0,0.013052772627924814,0.0038239047975014984,-0.00890996232175767,0.04221178988740215,-0.007263969179035712,-0.039301180500083466,-0.03333360577099087,0.017187471528393283,0.004708165192196523,0.04446884164636877
2020-04-23,0.04413658613162741,0.007986466060082575,0.04596129757632572,-0.00031952413631342047,0.06081089743686818,0.009066462711455392,0.05269833739010554,0.011398213820484449,0.046920873806018504,0.016097573012783917,0.013636280985715787,-0.020184895009613735,0.007680651477056433,0.001321836585796543,-0.0076637307373284
2020-04-24,-0.03842441029906252,-0.0293717797226295,-0.02627299013786999,-0.00958770134302378,-0.02929938548429689,-0.01702473573886898,0.028347536310093346,-0.03015865459968725,-0.013574134280168737,-0.0038405702259831642,-0.013452834356377785,-0.015278960672978514,-0.009146467716048656,-0.0324800569537127,-0.02391960148072425
2020-04-27,0.04399992360706051,0.037840519279417784,0.05454550677772474,0.05743790374863722,0.03700790234568507,0.003642859370057483,0.04398832520079443,0.04108015875007176,0.04355382846818623,0.04342168485776998,0.023181677675716772,0.04140514866574718,0.0716924093661766,0.06375065771885513,0.036264078357248763
2020-04-28,0.05095786524705859,0.03370791571761389,0.034482769295387516,0.05045027228150856,0.011136348252637207,0.016434971834946133,0.0,0.02515324788465101,0.04285726739561113,0.025356895595234796,0.021768219478450757,0.030222101113116295,0.03789849393562261,0.010454646389530087,0.04453881585783881
2020-04-29,0.02078007894832523,0.05972805157141692,0.04583338445475782,0.05701490001745935,0.026282940509736452,-0.008960756409563841,0.019044857195913867,0.04232477939163837,0.06217065150265988,0.05270239165556512,0.030434736073387203,0.039094670234977924,0.0200552441944446,0.03388602755656356,-0.005076376633175506
2020-04-30,0.0,0.02261653243286399,-0.012015865956110927,0.012425868439355003,-0.006097589305878559,0.006118415403602917,-0.0077181805674534365,0.00029426990800485164,0.0019841603619477066,-0.024390139721033544,-0.0029535022152265,-0.04792089391461496,-0.03372422670103825,-0.03273807973986964,0.012755100388023966
2020-05-04,-0.00960712754392501,-0.01855562640645103,-0.05477784202034863,-0.037099098052707724,-0.019877514524698547,0.04729728513917486,-0.03327972525831602,-0.06898071660480087,-0.05346545871479469,-0.006578931020148504,-0.039356911405328376,-0.03327779494345806,-0.011490829448074558,-0.05003845642148008,-0.06699056433982364
2020-05-05,0.015037233448982334,0.008686797704277494,-0.0018771082385270477,0.030127592118117663,0.0015024776947618612,0.01419348354121186,0.017241507501954967,-0.01737750582218367,0.052301517153618526,0.05298023815414288,0.02995594392104306,0.058519890515474904,0.03956673536648969,0.02870557028129994,0.004967664469748279
2020-05-06,0.00021313895018804097,0.02583596134314914,-0.011625859539297623,0.018841325645894358,-0.0062501225596620635,-0.011206248592162682,0.017457550794363286,0.012861637339120602,0.05367764374354711,0.03354304049555967,0.000855494435793247,0.03333303123751774,0.007084315210341252,-0.00035416785786879235,-0.003868292476024493
2020-05-07,-0.02319375297570181,-0.004938542619788877,0.031067122528911195,-0.006900368552629765,0.026163636119324485,-0.02333340308884757,0.032816936598384805,0.0015873407323478972,0.004716920677131364,0.029208693928581386,-0.008546923818547825,0.046420363193909076,0.030965444483077365,-0.013740703035549862,0.020496018113153047
2020-05-08,-0.03559858262806692,-0.037220644470038255,-0.03700958089662043,-0.06531404296065091,-0.0071096079748188545,-0.037542678580613664,-0.07547168236506818,-0.05689378048184934,-0.0775584484269275,-0.04487681073574956,-0.02586211646104397,-0.022556542375466115,-0.04675901281706585,-0.042315411711775885,-0.021141687833747147
2020-05-11,-0.008370545009092845,-0.010000166030385005,-0.014285672280859751,-0.020517330032360337,-0.007037118093416228,0.042553341068757966,0.0027406331420027907,0.021676989455628348,0.028094407837327084,-0.002079051614880756,-0.03539819208689243,-0.015384372456621276,-0.00035086228168002,-0.02834508676499059,0.030777692615275853
2020-05-12,-0.005703393668114121,-0.013329131689386098,-0.010251077718817503,-0.02398296643549902,0.002113753328571777,0.02040810719870989,-0.0201780935495689,-0.011348742883795393,-0.038614067859812695,-0.008749918831404302,-0.003669774976278073,0.0002341832574794811,-0.0383291805896252,-0.05405414011985488,-0.03090617050229083
