AGUAS-A.SN,ANDINA-B.SN,BCI.SN,BSANTANDER.SN,CAP.SN,CENCOMALLS.SN,CMPC.SN,ENELCHILE.SN,ENTEL.SN,FALABELLA.SN,ITAUCL.SN,MALLPLAZA.SN,PARAUCO.SN,RIPLEY.SN,SQM-B.SN
-0.08841496865403664,-0.02512170551049253,-0.060320353507617996,-0.028063144596414458,-0.03529408236139153,-0.04000967275289424,-0.054861673844861736,-0.014324306359807415,-0.03201461512803172,-0.035114470990722624,-0.02190149414675069,-0.0833856551258263,-0.06629346904900857,-0.1041713331383537,-0.048009841474275894
-0.04450657460052454,-0.0437146479403141,-0.06873257222205997,-0.04633023844030981,-0.038816863888698205,-0.031441596842114894,-0.07077507850395082,-0.0064851483281634925,-0.012844070917546802,-0.01843077654615566,-0.015208146010854184,-0.08697546955209035,-0.030172389577203584,-0.10913712123442976,-0.05175949775317379
-0.038400383712823616,-0.04084444376206031,-0.08472212525957878,-0.05271748583137659,-0.07821213507060809,-0.03293625279768153,-0.07654327423667617,-0.02670441706300608,-0.037829156073694525,-0.03137188419429282,-0.03249822190110463,-0.06315376573688625,-0.02185168294032347,-0.13660616300876105,-0.05885097181331611
0.014154737668803152,0.0018814203773804827,-0.04468628565245569,-0.04404744646997227,-0.062499845252936614,-0.025540305440025057,-0.03807098565177491,-0.017641260762606192,-0.025103705024306477,0.02030963774127237,-1.1102230246251565e-16,-0.01661122819397709,0.014044926715737205,-0.10223283971143382,-0.02939641908944024
0.01966417511208096,-0.004040567697629616,-0.04221256577414989,-0.07244649089348143,-0.059660209329525316,-0.03610775673546529,-0.05076148932380886,-0.017641260762606192,-0.019218036069397426,-0.00632921173002754,-0.0007724251241102431,-0.03378409504059954,0.04376898402254459,-0.08484335830056977,0.0015617301704171638
0.0334449780187871,-0.009947740175799025,-0.04515402025305015,-0.08427240940645087,-0.05696858517494652,-0.01304347517867932,-0.04359907456868417,-0.006134466343532874,-0.030022091175968546,-0.011076035149955143,-0.01781158130734728,0.0020521109586737474,0.033872176512082186,-0.06330226549655171,-0.02586208154848646
-0.02280150296358696,-0.01651767974840035,-0.014365628653083662,-0.04785949057249983,-0.08461534041240382,0.005768425559621981,-0.04922276875309195,-0.003319218464696516,-0.02416360765842762,-0.015704939056558676,-0.015189877817356368,-0.00805913765273103,0.01666670731841169,-0.0427838647015748,-0.011174267539188376
0.004950322629908577,-0.025645905164669802,0.0374506128653429,0.00640236266522165,-0.06464664147640342,-0.0033257601256263536,-0.018716451754035246,0.02613653563719165,-0.0027838873549950183,0.01091402672013464,-0.03589737022303596,-0.034326060124781455,0.005570993168680927,-0.011957753901054358,0.012931075729998742
0.006338236630236249,-0.020187726903373338,0.049475263705906825,0.030634983241231595,0.007878528350364844,0.0014216416186112468,-0.014248077236985957,0.037234141496189865,0.008712586683085943,0.0,-0.025773284556857123,0.00675661718414311,0.02493080919436741,-0.020028511958783635,0.09314517868733319
0.03686478332033749,-0.028301852740850952,0.09422498034281546,0.04865558864836905,0.007069622830069955,0.04825389329604568,0.031016241522742183,0.037234141496189865,-0.011177363861605172,0.018471298340350772,-0.017783537670847616,0.006896599538409598,0.024862015816011107,-0.03894261101247509,0.04458810572811833
0.025889958991758277,-0.028095234867025143,0.1209801023464061,0.05255081315597976,0.014327550034332948,0.05286354317865527,0.05574690972254581,0.024294145633509956,-0.023883731572031275,0.01920012570205576,-0.0072538715850895,-0.0034129927033508256,0.04419890340341537,-0.043154560239480166,0.06632765296049481
0.05466670484331493,-0.013828380264108486,0.09412489923129241,0.023238049712688058,-0.010504329441007099,0.024405000518788356,0.03542240287625176,0.02898554272796572,-0.032380838691166924,0.01111470739937137,-0.003856148753352384,0.013818596802232186,0.03278681396059491,-0.07126219049096838,0.04479843135542816
0.01510694638612664,0.006187274033154777,0.0501987972648561,-0.01835097570468258,0.03131743492344574,0.030525877162307147,0.0027791842903757136,0.014295216423158452,-0.016252239242912192,0.006719741465920803,0.01063832265220177,0.05453264041724348,0.05822714803142093,-0.05433959179380243,0.03624530592386499
-0.007929905382546898,-0.01772892805893478,0.02857141643148564,-0.0381826199441877,0.019843848322419477,0.03660503105617052,0.022483883688579454,-0.00012824799801114395,0.0019193227782634548,-0.0031596916532380392,0.010317461062950173,0.0019463556687480121,0.03562162298860705,-0.022651846388874297,-0.02455023916057253
-0.04472712788533373,-0.013592239216084878,-0.002777859249348147,-0.02295486841811145,0.032339917360508785,0.031011800593802707,0.011410745921493604,-0.012820564573098658,0.004470702595814613,-0.015009125557787661,-0.004198382746245621,0.02397239051287481,0.02425859503884653,-0.03221918100495447,0.044774248397158045
-0.04100942398000251,-0.0016658563788715108,-0.0191258362639396,-0.025815865860099096,0.031063478611332185,0.02701727943400356,0.001578353111055364,-0.009102497613217353,0.02446812162089662,-0.006907467883810692,-0.006002139637044879,0.0541094522726806,0.005290969955020319,-0.040411259064717875,0.018299400877864747
-0.032869700214253506,-0.012615135572363267,-0.010038562684473118,-0.02394457700539432,0.09218688639617922,0.021560515742074626,0.031052568864497587,-0.011523707297226515,0.01582676796464466,-0.004913535139908332,-0.023483812199140308,0.032739811861367984,0.01587305504986891,-0.007266301615821202,0.041675602940745016
-0.013232146725249305,-0.0091260911592973,0.0027855972464236878,-0.02517432637088257,0.08272278912229791,0.028482391157578668,0.04939958960695723,-0.01973112159775281,-0.020952461535259204,-0.003511212280605802,-0.013157909490107311,0.018546143840903806,-0.004449991840280942,-0.015078085598769109,0.05750595415437898
0.003684181285586341,-0.019512055383146265,-0.02500011360120369,-0.048241277884461864,-0.010416580255803387,-0.001608049946058454,-0.020942450577410954,-0.034491488052246,-0.04597702459555397,-0.012361318373021013,-0.05184598425479914,0.0047556598163212005,-0.01873803692452547,-0.060663047579320506,-0.004621787200727034
0.013244991525873884,0.003937084761959753,-0.05292469069804395,-0.059235267466951735,-0.04295074211341021,0.00475835533895741,-0.06153844622828941,-0.02610364353916972,-0.047813501997152175,-0.02253980541146816,-0.05928857255753428,0.0011372497182438046,-0.009052505005620604,-0.03748148908647875,-0.009836449621398846
-0.0016448509128178523,-0.008637501779464984,-0.05292469069804395,-0.05250004740324998,0.0009814029025096982,-0.016412365016418407,-0.08449422993697853,-0.027041172458874163,-0.06310684238481667,-0.03604174553049977,-0.08112364494182056,-0.029954479091986896,-0.012105197180445892,-0.008486996533985658,0.05908730757312375
-0.032679673751559335,-0.00982820019236641,-0.06333074833494634,-0.029084443049825492,-0.020566861341067888,-0.03445664646994295,-0.07350694092693533,-0.015543956921601043,-0.023815997869297667,-0.04409201303492383,-0.06712478162065383,-0.016713450384264528,-0.010416739613522963,-0.007319672023596513,0.04866067298033583
-0.04917869222026838,-0.02935528993603409,-0.08983335323075636,-0.04781378750974741,-0.069632540580577,-0.04792449302186608,-0.08855505836432498,-0.021696547338501126,-0.03904942015523227,-0.04765095377021378,-0.0826666217237173,-0.039739435083943286,-0.021876329130500083,-0.02980754884223824,-0.006069355590683112
-0.059452022740983046,-0.054726455372725025,-0.07977188663816659,-0.029303056378299774,-0.050645684142105574,-0.045687555820995374,-0.08395705824516497,-0.0007970791313538506,-0.0363655171802687,-0.06450577535852786,-0.0582711416605195,-0.036666286582420105,-0.046382822487226694,-0.016027438364749957,0.016462609052389165
-0.0713723876413832,-0.028431402225330138,-0.06144120339610981,-0.009032900628295981,-0.04757100984129248,-0.07589308256544003,-0.07049189946957901,-0.0132018355740664,-0.04000819381282117,-0.08411825862030431,-0.07563018022426382,-0.06267117921460275,-0.07318894920662422,-0.015911864153886568,-0.04154978616473348
